"","country","date","changeFX","diffInt"
"1573","Philippines",2010-01-29,0.00582337459317638,0.00331707307029211
"1574","Philippines",2010-02-26,-0.00809721023261936,0.00338721084836223
"1575","Philippines",2010-03-31,-0.0204792789375029,0.00331382165619451
"1576","Philippines",2010-04-30,-0.0162859148871379,0.00343538783860558
"1577","Philippines",2010-05-31,0.0399038943828577,0.00349507378286909
"1578","Philippines",2010-06-30,0.00183535814003746,0.00335968269844834
"1579","Philippines",2010-07-30,-0.0175185373529783,0.00329861505337738
"1580","Philippines",2010-08-31,-0.0041799642864708,0.0033343818549494
"1581","Philippines",2010-09-30,-0.0330580833754155,0.00321914930802227
"1582","Philippines",2010-10-29,-0.019907452204497,0.00175345946651846
"1583","Philippines",2010-11-30,0.022751756983416,0.000567891434422825
"1584","Philippines",2010-12-31,-0.00455477899719305,-0.000342446210754756
"1585","Saudi.Arabia",2000-01-31,2.66641780117297e-05,0.000159970139248476
"1586","Saudi.Arabia",2000-02-29,-2.66641780117315e-05,0.000119983202495716
"1587","Saudi.Arabia",2000-03-31,5.33276450638054e-05,2.66627561308375e-05
"1588","Saudi.Arabia",2000-04-28,5.33248013778426e-05,1.33307560541419e-05
"1589","Saudi.Arabia",2000-05-31,0,0.000213270774714758
"1590","Saudi.Arabia",2000-06-30,-5.33248013777663e-05,0.000253267485141293
"1591","Saudi.Arabia",2000-07-31,5.33248013778426e-05,0.000413170825355385
"1592","Saudi.Arabia",2000-08-31,0,0.000333215600238808
"1593","Saudi.Arabia",2000-09-29,0,0.000146628543508063
"1594","Saudi.Arabia",2000-10-31,5.33219579949465e-05,0.000333197835964099
"1595","Saudi.Arabia",2000-11-30,0,0.000293219957051592
"1596","Saudi.Arabia",2000-12-29,-0.000106646759372711,0.000173295208821309
"1597","Saudi.Arabia",2001-01-31,-2.66634670521351e-05,0.000213287832737663
"1598","Saudi.Arabia",2001-02-28,0,1.33318223935982e-05
"1599","Saudi.Arabia",2001-03-30,-5.33290670205881e-05,-1.33327111404185e-05
"1600","Saudi.Arabia",2001-04-30,5.33290670206865e-05,0
"1601","Saudi.Arabia",2001-05-31,0,2.66634670520775e-05
"1602","Saudi.Arabia",2001-06-29,0,1.33318223935982e-05
"1603","Saudi.Arabia",2001-07-31,0,7.99882684298048e-05
"1604","Saudi.Arabia",2001-08-31,0,7.99882684298048e-05
"1605","Saudi.Arabia",2001-09-28,0.000159970139248476,0.000439785977915887
